,timestamp,soc,voltage,current
293,2021-12-12 10:17:45,66,53.4,0
294,2021-12-12 10:17:45,66,53.4,0
295,2021-12-12 10:17:45,66,53.4,0
296,2021-12-12 10:19:56,66,53.4,0
297,2021-12-12 10:22:07,66,53.4,0
298,2021-12-12 10:22:07,66,53.4,0
299,2021-12-12 10:24:18,66,53.4,0
300,2021-12-12 10:24:18,66,53.4,0
301,2021-12-12 10:26:30,66,53.4,0
302,2021-12-12 10:26:30,66,53.4,0
303,2021-12-12 10:26:30,66,53.4,0
304,2021-12-12 10:26:30,66,53.4,0
305,2021-12-12 10:26:30,66,53.4,0
306,2021-12-12 10:28:41,66,53.4,0
307,2021-12-12 10:28:41,66,53.4,0
308,2021-12-12 10:30:52,66,53.4,0
309,2021-12-12 10:30:52,66,53.4,0
310,2021-12-12 10:30:52,66,53.4,0
311,2021-12-12 10:30:52,66,53.4,0
312,2021-12-12 10:33:03,66,53.4,0
313,2021-12-12 10:35:14,66,53.4,0
314,2021-12-12 10:35:14,66,53.4,0
315,2021-12-12 10:35:14,66,53.4,0
316,2021-12-12 10:37:25,66,53.4,0
317,2021-12-12 10:37:25,66,53.4,0
318,2021-12-12 10:37:25,66,53.4,0
319,2021-12-12 10:37:25,66,53.4,0
320,2021-12-12 10:39:36,66,53.4,0
321,2021-12-12 10:39:36,66,53.4,0
322,2021-12-12 10:43:58,66,53.4,0
323,2021-12-12 10:46:09,66,53.4,0
324,2021-12-12 10:46:09,66,53.4,0
325,2021-12-12 10:46:09,66,53.4,0
326,2021-12-12 10:46:09,66,53.4,0
327,2021-12-12 10:52:42,66,53.4,0
328,2021-12-12 10:57:05,66,53.4,0
329,2021-12-12 10:59:16,66,53.4,0
330,2021-12-12 11:01:27,66,53.4,0
331,2021-12-12 11:01:27,66,53.4,0
332,2021-12-12 11:03:38,66,53.4,0
333,2021-12-12 11:03:38,66,53.4,0
334,2021-12-12 11:05:49,66,53.4,0
335,2021-12-12 11:05:49,66,53.4,0
336,2021-12-12 11:08:00,66,53.4,0
337,2021-12-12 11:08:00,66,53.4,0
338,2021-12-12 11:10:11,66,53.4,0
339,2021-12-12 11:10:11,66,53.4,0
340,2021-12-12 11:12:22,66,53.4,0
341,2021-12-12 11:12:22,66,53.4,0
342,2021-12-12 11:12:22,66,53.4,0
343,2021-12-12 11:14:33,66,53.4,0
344,2021-12-12 11:14:33,66,53.4,0
345,2021-12-12 11:16:44,66,53.4,0
346,2021-12-12 11:16:44,66,53.4,0
347,2021-12-12 11:18:55,66,53.4,0
348,2021-12-12 11:18:55,66,53.4,0
349,2021-12-12 11:21:06,66,53.4,0
350,2021-12-12 11:23:17,66,53.4,0
351,2021-12-12 11:25:28,66,53.4,0
352,2021-12-12 11:25:28,66,53.4,0
353,2021-12-12 11:27:40,66,53.4,0
354,2021-12-12 11:27:40,66,53.4,0
355,2021-12-12 11:29:51,66,53.4,0
356,2021-12-12 11:29:51,66,53.4,0
357,2021-12-12 11:32:02,66,53.4,0
358,2021-12-12 11:32:02,66,53.4,0
359,2021-12-12 11:34:13,66,53.4,0
360,2021-12-12 11:34:13,66,53.4,0
361,2021-12-12 11:34:13,66,53.4,0
362,2021-12-12 11:36:24,66,53.4,0
363,2021-12-12 11:36:24,66,53.4,0
364,2021-12-12 11:38:35,66,53.4,0
365,2021-12-12 11:38:35,66,53.4,0
366,2021-12-12 11:40:46,66,53.4,0
367,2021-12-12 11:40:46,66,53.4,0
368,2021-12-12 11:42:57,66,53.4,0
369,2021-12-12 11:42:57,66,53.4,0
370,2021-12-12 11:45:08,66,53.4,0
371,2021-12-12 11:45:08,66,53.4,0
372,2021-12-12 11:45:08,66,53.4,0
373,2021-12-12 11:47:19,66,53.4,0
374,2021-12-12 11:49:30,66,53.4,0
375,2021-12-12 11:49:30,66,53.4,0
376,2021-12-12 11:49:30,66,53.4,0
377,2021-12-12 11:51:41,66,53.4,0
378,2021-12-12 11:51:41,66,53.4,0
379,2021-12-12 11:53:52,66,53.4,0
380,2021-12-12 11:53:52,66,53.4,0
381,2021-12-12 11:56:03,66,53.4,0
382,2021-12-12 11:56:03,66,53.4,0
383,2021-12-12 11:58:15,66,53.4,0
384,2021-12-12 11:58:15,66,53.4,0
385,2021-12-12 11:58:15,66,53.4,0
386,2021-12-12 12:00:26,66,53.4,0
